playerId,defensive_PD,defensive_QB HUR,defensive_SACKS,defensive_SOLO,defensive_TD,defensive_TFL,defensive_TOT,fumbles_FUM,fumbles_LOST,fumbles_REC,interceptions_AVG,interceptions_INT,interceptions_TD,interceptions_YDS,kickReturns_AVG,kickReturns_LONG,kickReturns_NO,kickReturns_TD,kickReturns_YDS,kicking_FGA,kicking_FGM,kicking_LONG,kicking_PCT,kicking_PTS,kicking_XPA,kicking_XPM,passing_ATT,passing_COMPLETIONS,passing_INT,passing_PCT,passing_TD,passing_YDS,passing_YPA,puntReturns_AVG,puntReturns_LONG,puntReturns_NO,puntReturns_TD,puntReturns_YDS,punting_In 20,punting_LONG,punting_NO,punting_TB,punting_YDS,punting_YPP,receiving_LONG,receiving_REC,receiving_TD,receiving_YDS,receiving_YPR,rushing_CAR,rushing_LONG,rushing_TD,rushing_YDS,rushing_YPC
5231044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,0,8,8.0
5231045,0,1,0,5,0,0,10,,,,,,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231052,1,0,0,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231053,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0.250,0,5,1.3,,,,,,,,,,,,,,,,,4,11,0,22,5.5
5231055,,,,,,,,1,1,0,,,,,0.0,0,1,0,0,,,,,,,,,,,,,,,21.7,56,3,0,65,,,,,,,42,27,1,376,13.9,5,25,0,51,10.2
5231062,,,,,,,,,,,33.0,1,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231063,,,,,,,,,,,,,,,,,,,,9,8,42,0.889,49,30,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,5,0,32,6.4,127,61,7,799,6.3
5231068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0.0
5231071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,2,2.0
5231079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,6,0,200,33.3,,,,,,,,,,
5231087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,2,1,42,21.0,,,,,
5231096,0,0,0,3,0,0,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,-1.0,0,1,0,-1,,,,,,,,,,,,,,,,
5231097,,,,,,,,,,,,,,,,,,,,5,4,41,0.800,25,14,13,,,,,,,,,,,,,7,62,20,1,767,38.4,,,,,,,,,,
5231100,0,2,1,5,0,1.5,9,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231101,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,89,47,6,0.528,1,420,4.7,,,,,,,,,,,,,,,,,8,12,0,-22,-2.8
5231102,0,0,0,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231110,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231117,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231119,0,0,0,1,0,0,1,,,,,,,,11.0,14,2,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,15,0,32,6.4
5231145,0,0,0,2,0,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231153,,,,,,,,1,0,0,,,,,24.6,49,14,0,345,,,,,,,,,,,,,,,,,,,,,,,,,,40,24,2,227,9.5,6,6,0,15,2.5
5231155,2,0,0,5,0,0,12,,,,0.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,0,13,4.3
5231161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,0,10,10.0,,,,,
5231162,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,0,17,8.5,1,1,1,1,1.0
5231174,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,55,28,2,0.509,4,310,5.6,,,,,,,,,,,,,,,,,11,9,0,-23,-2.1
5231175,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231178,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,5,1.7,,,,,
5231325,0,2,0,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,7,1,109,15.6,,,,,
5231341,,,,,,,,,,,,,,,,,,,,14,12,49,0.857,60,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,2,1,15,7.5,,,,,
5231354,,,,,,,,,,,,,,,19.8,27,12,0,237,,,,,,,,,,,,,,,1.0,2,2,0,2,,,,,,,34,37,1,414,11.2,2,2,0,-5,-2.5
5231359,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,2,1,0,0.500,0,49,24.5,,,,,,,,,,,,30,38,2,446,11.7,,,,,
5231360,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,21,1,247,11.8,,,,,
5231362,2,0,0,15,0,0,16,,,,25.5,2,1,51,,,,,,,,,,,,,,,,,,,,0.0,0,1,0,0,,,,,,,,,,,,,,,,
5231365,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231369,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231478,,,,,,,,,,,8.0,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231749,1,0,0,7,0,0.5,12,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231851,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231886,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,2,0,29,14.5,,,,,
5231954,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1,1,0,1,,,,,,,,,,,,,,,,
5231956,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231962,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232037,0,0,1,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,0,3,1.0
5232040,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,12,1,99,5.8
5232045,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11,1,0,11,,,,,,,18,1,0,18,18.0,,,,,
5232049,,,,,,,,2,0,0,,,,,,,,,,,,,,,,,141,77,7,0.546,8,878,6.2,,,,,,,,,,,,,,,,,76,23,5,315,4.1
5232061,1,0,0,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232063,,,,,,,,,,,,,,,19.7,25,6,0,118,,,,,,,,,,,,,,,14.5,16,2,0,29,,,,,,,56,13,2,221,17.0,2,8,0,6,3.0
5232065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,0,13,13.0,,,,,
5232066,0,0,0,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232067,0,2,0,2,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232069,0,3,0,1,0,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232131,0,0,0,1,0,0,1,2,1,0,,,,,,,,,,,,,,,,,244,151,5,0.619,11,1497,6.1,,,,,,,,,,,,,,,,,72,23,3,243,3.4
5232137,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232141,0,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,53,47,5,1705,36.3,,,,,,1,0,0,-8,-8.0
5232160,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,2.0,,,,,
5232174,4,0,0,7,0,0,12,,,,0.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232181,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232188,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,70,8,3,202,25.3,,,,,
5232189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,11,0,110,10.0,,,,,
5232191,,,,,,,,,,,,,,,,,,,,11,8,41,0.727,48,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232192,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232344,0,0,0,5,0,1,9,,,,-0.3,4,0,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,0,16,16.0,,,,,
5232346,0,0,0,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232454,,,,,,,,,,,23.0,1,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232457,,,,,,,,,,,,,,,,,,,,17,15,47,0.882,85,40,40,,,,,,,,,,,,,16,61,37,4,1601,43.3,,,,,,,,,,
5232459,,,,,,,,,,,5.0,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232460,,,,,,,,,,,0.0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232660,4,0,0,17,1,0,34,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232716,0,0,0,1,0,0,1,,,,,,,,,,,,,2,1,53,0.500,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232750,,,,,,,,,,,,,,,,,,,,14,11,42,0.786,72,40,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233010,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,4.0
5233016,,,,,,,,1,0,0,,,,,22.5,25,2,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,20,16,0,111,6.9,156,75,8,972,6.2
5233017,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233180,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233228,0,0,0,8,0,1,13,0,0,1,0.0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233493,1,0,0,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,0,28,9.3,,,,,
5233879,,,,,,,,3,2,0,,,,,,,,,,,,,,,,,207,117,3,0.565,6,1323,6.4,,,,,,,,,,,,,,,,,92,49,2,304,3.3
5234071,0,0,0,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234103,0,0,1,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,2,2,23,11.5,,,,,
5234258,0,0,0,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234984,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,61,57,3,2316,40.6,,,,,,,,,,
5235453,1,0,0,13,0,0,15,1,0,0,20.3,3,0,61,,,,,,,,,,,,,,,,,,,,3.2,17,6,0,19,,,,,,,,,,,,,,,,
5235634,,,,,,,,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,0,13,13.0,34,24,0,139,4.1
5235663,,,,,,,,1,1,0,,,,,28.5,31,2,0,57,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,0,67,5.6,102,76,3,569,5.6
5235856,0,0,0,3,0,0.5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,10,1,101,10.1,,,,,
5236218,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236219,0,0,0,0,0,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236220,1,0,0,3,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236287,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236319,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,4,0,93,23.3,,,,,
5236326,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236381,0,0,0,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236390,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,2,0,24,12.0,,,,,
5236395,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236921,2,0,0,5,0,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236941,0,0,0,0,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237051,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,1,14,2.3
5237178,1,0,0,11,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237303,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237359,1,3,1,6,0,3,8,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237683,,,,,,,,,,,,,,,11.0,11,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,13,4,0,35,8.8,,,,,
5237763,,,,,,,,,,,,,,,7.0,7,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,5,1.7
5238020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,12,3.0
5238021,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238022,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238178,,,,,,,,,,,,,,,,,,,,15,13,46,0.867,80,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,4,0,27,6.8,,,,,
5238621,0,0,0,4,0,0,7,0,0,1,10.5,4,1,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,57,3,0,135,45.0,,,,,,,,,,
5238868,0,0,0,1,0,0,1,4,2,0,,,,,,,,,,,,,,,,,120,75,5,0.625,9,1294,10.8,,,,,,,,,,,,,,,,,190,64,13,922,4.9
5238869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,7,0,23,4.6
5238870,,,,,,,,,,,,,,,,,,,,6,3,31,0.500,35,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238872,1,1,1,6,0,1,10,,,,11.0,1,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,12,1,260,21.7,,,,,
5238881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,25,2,328,13.1,,,,,
5239116,1,1,3,13,0,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239145,1,0,0,2,0,0,6,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,1,1,64,64.0,,,,,
5239157,0,0,0,1,0,0,1,,,,,,,,23.9,46,25,0,597,,,,,,,,,,,,,,,7.3,14,4,0,29,,,,,,,12,15,0,71,4.7,2,7,0,9,4.5
5239158,0,0,0,4,0,0.5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239197,0,0,0,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239552,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239553,0,0,0,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240138,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240766,0,0,0,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243578,1,0,1.5,6,0,5.0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243947,0,0,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245108,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245415,0,0,0,1,0,0,1,,,,,,,,19.8,37,6,0,119,,,,,,,,,,,,,,,,,,,,,,,,,,9,2,0,13,6.5,5,2,0,-3,-0.6
5246572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,0,45,9.0,37,24,0,169,4.6
5246591,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248177,0,0,0,5,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21,1,0,21,,,,,,,,,,,,,,,,
5248199,,,,,,,,,,,,,,,,,,,,,,,,,,,39,17,2,0.436,0,175,4.5,,,,,,,,,,,,,,,,,8,7,0,-21,-2.6
5248292,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249499,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249994,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,24,4,313,13.0,,,,,
5250468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,68,2,0,110,55.0,,,,,,,,,,
5250657,1,0,0,9,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,2.0,31,27,0,209,6.7
5250954,0,0,0,1,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,9,9.0,1,4,0,4,4.0
5252198,0,0,0,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252261,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252597,0,3,0,4,0,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252616,0,0,0,2,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254150,0,0,0,0,1,0,0,,,,,,,,0.0,0,1,0,0,,,,,,,,,,,,,,,23.0,91,6,1,138,,,,,,,79,18,1,228,12.7,12,21,0,56,4.7
5254183,0,0,0,0,0,0,1,,,,,,,,,,,,,14,9,52,0.643,59,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254875,0,1,1,4,0,3.0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254876,0,0,1,3,0,2,5,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255015,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255256,,,,,,,,,,,,,,,,,,,,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,6,6.0
5257046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1,0,8,8.0,2,0,0,-1,-0.5
5257210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,46,9,1,326,36.2,,,,,,,,,,
5257214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,1,0,11,11.0,5,5,0,14,2.8
5257313,,,,,,,,,,,,,,,,,,,,26,20,49,0.769,91,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257317,,,,,,,,,,,,,,,,,,,,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,1,0,48,48.0,,,,,,,,,,
5257397,2,0,0,14,0,0.5,26,,,,34.0,1,0,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257520,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257592,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257620,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257712,0,2,0,14,0,2.5,41,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257815,,,,,,,,,,,,,,,,,,,,15,11,54,0.733,101,70,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257845,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,13,0,18,4.5
5257978,0,0,0,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257984,1,0,0,4,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257993,,,,,,,,,,,,,,,21.0,21,1,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,1,53,8.8,6,11,0,29,4.8
5258013,0,0,0,6,0,1.0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258016,,,,,,,,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,32,4,370,11.6,231,51,25,1424,6.2
5258024,0,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,,,,,1,0,0,0.000,0,0,0.0,,,,,,,,,,,,22,36,1,203,5.6,106,66,1,576,5.4
5258044,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258047,0,1,4.5,19,0,7.0,52,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258054,0,0,0,4,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258056,0,0,0,1,0,0,1,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,16,0,184,11.5,100,50,1,552,5.5
5258259,0,0,0,4,0,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,6,3.0
5258303,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
