,season,id,name,position,team,conference,usage.overall,usage.pass,usage.rush,usage.firstDown,usage.secondDown,usage.thirdDown,usage.standardDowns,usage.passingDowns
3730,2024,5147757,Arrington Maiden,QB,Memphis,AAC,0.014,0.0,0.056,0.028,0.0,0.0,0.019,0.0
3731,2024,5147852,Da'Marion Alberic,RB,Massachusetts,Ind,0.016,0.0,0.034,0.038,0.0,0.0,0.027,0.0
3732,2024,5147861,Adam Mohammed,RB,Washington,B1G,0.062,0.012,0.119,0.051,0.084,0.029,0.066,0.048
3733,2024,5147864,Makari Bodiford,RB,Memphis,AAC,0.046,0.005,0.096,0.031,0.063,0.061,0.035,0.077
3734,2024,5148535,Brett Eskildsen,WR,Iowa State,B12,0.029,0.056,0.0,0.0,0.0,0.125,0.0,0.063
3735,2024,5148787,Wyatt Young,WR,North Texas,AAC,0.03,0.043,0.01,0.031,0.025,0.048,0.025,0.042
3736,2024,5148803,Brad Jackson,QB,Texas State,SBC,0.172,0.171,0.173,0.173,0.155,0.211,0.146,0.241
3737,2024,5148821,Hunter Andrews,TE,Utah,B12,0.031,0.0,0.053,0.0,0.056,0.077,0.02,0.067
3738,2024,5148822,Chris Barnes,WR,Washington State,PAC,0.024,0.03,0.018,0.034,0.0,0.043,0.02,0.037
3739,2024,5148838,Jamauri McClure,RB,Tulane,AAC,0.083,0.011,0.12,0.123,0.06,0.0,0.106,0.015
3740,2024,5148868,Moses Gray,RB,Marshall,SBC,0.044,0.0,0.073,0.035,0.073,0.031,0.021,0.103
3741,2024,5148995,Brady Kluse,WR,Memphis,AAC,0.016,0.033,0.0,0.009,0.012,0.044,0.011,0.031
3742,2024,5149007,Miles Coleman,WR,North Texas,AAC,0.065,0.102,0.008,0.064,0.06,0.079,0.059,0.078
3743,2024,5149056,Jadyn Glasser,QB,Central Michigan,MAC,0.403,0.921,0.077,0.381,0.315,0.519,0.352,0.483
3744,2024,5149058,Devin Spencer,RB,Arkansas State,SBC,0.093,0.012,0.18,0.109,0.113,0.04,0.107,0.063
3745,2024,5149220,Baron Tipton,WR,North Texas,AAC,0.017,0.028,0.0,0.032,0.0,0.0,0.024,0.0
3746,2024,5149563,DJ Butler,RB,Houston,B12,0.048,0.022,0.068,0.05,0.082,0.0,0.048,0.048
3747,2024,5149831,Kayden McGee,WR,UNLV,MWC,0.021,0.056,0.0,0.017,0.021,0.031,0.01,0.047
3748,2024,5149908,Greg Burrell,RB,UNLV,MWC,0.091,0.008,0.137,0.094,0.102,0.068,0.101,0.067
3749,2024,5149910,Tristen Brown,WR,Vanderbilt,SEC,0.034,0.059,0.015,0.036,0.027,0.043,0.036,0.029
3750,2024,5150003,Terrance Shelton Jr.,RB,Buffalo,MAC,0.04,0.0,0.067,0.045,0.046,0.017,0.057,0.006
3751,2024,5150125,Brandon Tullis,RB,Michigan State,B1G,0.039,0.0,0.075,0.048,0.048,0.0,0.046,0.02
3752,2024,5150132,Mar'Kel Porter,RB,Bowling Green,MAC,0.031,0.0,0.051,0.032,0.025,0.043,0.022,0.053
3753,2024,5150247,Malik Benson,WR,Florida State,ACC,0.048,0.084,0.006,0.067,0.03,0.038,0.055,0.039
3754,2024,5150276,Dazmin James,WR,Arkansas,SEC,0.061,0.182,0.0,0.0,0.095,0.143,0.0,0.167
3755,2024,5150297,Cale Hellums,QB,Army,AAC,0.036,0.0,0.041,0.031,0.045,0.036,0.031,0.054
3756,2024,5150311,Tre Benson III,WR,Army,AAC,0.014,0.0,0.016,0.028,0.0,0.0,0.017,0.0
3757,2024,5150312,David Clerk,WR,Army,AAC,0.037,0.0,0.043,0.04,0.026,0.059,0.044,0.0
3758,2024,5150313,Kanye Udoh,RB,Army,AAC,0.229,0.008,0.267,0.32,0.188,0.133,0.274,0.079
3759,2024,5150316,Samari Howard,WR,Army,AAC,0.053,0.032,0.055,0.048,0.081,0.022,0.05,0.063
3760,2024,5150326,Carson Smith,RB,Army,AAC,0.049,0.0,0.056,0.04,0.088,0.0,0.043,0.07
3761,2024,5150329,Jake Rendina,RB,Army,AAC,0.047,0.0,0.055,0.063,0.041,0.03,0.054,0.024
3762,2024,5150333,Parker Poloskey,TE,Army,AAC,0.018,0.067,0.0,0.048,0.0,0.0,0.024,0.0
3763,2024,5150368,KP Pointer,WR,Army,AAC,0.017,0.091,0.0,0.0,0.05,0.0,0.0,0.067
3764,2024,5150376,Josh Horton,WR,Army,AAC,0.015,0.2,0.0,0.0,0.0,0.071,0.0,0.077
3765,2024,5150377,Tyler Williams,WR,Minnesota,B1G,0.014,0.029,0.0,0.029,0.0,0.0,0.019,0.0
3766,2024,5150378,Zeed Haynes,WR,Syracuse,ACC,0.087,0.136,0.016,0.09,0.085,0.063,0.084,0.095
3767,2024,5150418,KK Smith,WR,Notre Dame,Ind,0.022,0.054,0.0,0.031,0.022,0.0,0.021,0.024
3768,2024,5150424,Jordan Faison,WR,Notre Dame,Ind,0.056,0.113,0.008,0.046,0.067,0.039,0.05,0.071
3769,2024,5150426,Deljay Bailey,QB,Grambling,,0.204,0.299,0.124,0.11,0.264,0.292,0.158,0.275
3770,2024,5150429,Austin Acton,RB,Ole Miss,SEC,0.014,0.0,0.033,0.029,0.0,0.0,0.019,0.0
3771,2024,5150436,Wyatt Smalley,TE,Ole Miss,SEC,0.014,0.03,0.0,0.0,0.0,0.111,0.0,0.05
3772,2024,5150457,Daniel Shaban,RB,UConn,Ind,0.025,0.0,0.03,0.0,0.034,0.1,0.032,0.0
3773,2024,5150538,Devin Hyatt,WR,Arizona,B12,0.021,0.034,0.0,0.025,0.008,0.033,0.021,0.021
3774,2024,5150556,Jay Haynes,RB,Clemson,ACC,0.063,0.018,0.117,0.062,0.069,0.064,0.063,0.065
3775,2024,5150561,Olsen Patt-Henry,TE,Clemson,ACC,0.023,0.043,0.0,0.026,0.019,0.014,0.029,0.01
3776,2024,5150582,Salahadin Allah,RB,Oregon State,PAC,0.083,0.006,0.15,0.113,0.085,0.036,0.102,0.035
3777,2024,5150611,Jake Retzlaff,QB,BYU,B12,0.546,0.954,0.188,0.549,0.498,0.636,0.504,0.633
3778,2024,5150636,Devin Downing,WR,Southern Utah,,0.032,0.081,0.0,0.02,0.025,0.071,0.015,0.07
3779,2024,5150645,Ui Ale,QB,Houston,B12,0.125,0.173,0.043,0.151,0.077,0.103,0.158,0.077
3780,2024,5150648,Sherman Smith,RB,Houston,B12,0.016,0.0,0.026,0.038,0.0,0.0,0.026,0.0
3781,2024,5150662,Hayden Large,TE,Iowa,B1G,0.025,0.039,0.016,0.011,0.047,0.022,0.034,0.0
3782,2024,5150663,Champ Long,QB,Maryland,B1G,0.053,0.094,0.0,0.0,0.105,0.083,0.0,0.158
3783,2024,5150681,Cade Osterman,WR,North Dakota State,,0.014,0.034,0.0,0.0,0.029,0.029,0.013,0.018
3784,2024,5150694,Tripp Walsh,TE,Iowa State,B12,0.014,0.038,0.0,0.0,0.042,0.0,0.0,0.071
3785,2024,5150786,Makenzie McGill,RB,North Texas,AAC,0.095,0.021,0.211,0.099,0.091,0.092,0.122,0.042
3786,2024,5150845,Goldie Lawrence,WR,Florida A&M,,0.047,0.082,0.01,0.05,0.053,0.034,0.053,0.035
3787,2024,5150861,Jayden Dixon-Veal,WR,Purdue,B1G,0.027,0.057,0.0,0.018,0.0,0.095,0.024,0.036
3788,2024,5150865,Elijah Jackson,RB,Purdue,B1G,0.047,0.021,0.079,0.063,0.038,0.027,0.051,0.038
3789,2024,5150902,Jarod Bowie,WR,Jacksonville State,CUSA,0.043,0.097,0.011,0.046,0.044,0.04,0.042,0.046
3790,2024,5150904,Cam Vaughn,WR,Jacksonville State,CUSA,0.062,0.185,0.0,0.047,0.067,0.088,0.042,0.116
3791,2024,5150998,Blake Baker,QB,Louisiana Tech,CUSA,0.355,0.536,0.181,0.317,0.391,0.414,0.333,0.396
3792,2024,5151017,Travis Egan,QB,Louisville,ACC,0.016,0.0,0.027,0.016,0.0,0.043,0.011,0.029
3793,2024,5151048,Duane Thomas Jr.,WR,Charlotte,AAC,0.04,0.06,0.02,0.033,0.063,0.026,0.031,0.058
3794,2024,5151048,Duane Thomas Jr.,WR,Charlotte,,0.04,0.06,0.02,0.033,0.063,0.026,0.031,0.058
3795,2024,5151060,Cole Ballard,QB,Kansas,B12,0.051,0.069,0.038,0.035,0.068,0.036,0.058,0.025
3796,2024,5151112,David Mbadinga,RB,Georgia Southern,SBC,0.067,0.006,0.135,0.075,0.071,0.05,0.071,0.058
3797,2024,5151136,Elvin Fofanah,TE,Western Kentucky,CUSA,0.018,0.035,0.0,0.022,0.0,0.0,0.027,0.0
3798,2024,5151179,Javoni Gardere,WR,UTEP,CUSA,0.015,0.037,0.0,0.0,0.0,0.067,0.0,0.04
3799,2024,5151193,Marcus Vinson,TE,UTEP,CUSA,0.02,0.041,0.0,0.008,0.021,0.035,0.012,0.034
3800,2024,5151199,Malik Phillips,WR,Sam Houston,CUSA,0.024,0.036,0.015,0.019,0.024,0.036,0.014,0.04
3801,2024,5151200,Qua'Vez Humphreys,WR,Sam Houston,CUSA,0.042,0.085,0.01,0.039,0.043,0.034,0.04,0.048
3802,2024,5151218,Lucian Anderson III,QB,Bowling Green,MAC,0.059,0.049,0.068,0.044,0.056,0.075,0.051,0.077
3803,2024,5151231,Forrest Brock,QB,Temple,AAC,0.667,1.0,0.247,0.531,0.746,0.818,0.563,0.829
3804,2024,5151274,Drayden Dickmann,WR,Rice,AAC,0.026,0.039,0.005,0.027,0.012,0.049,0.022,0.033
3805,2024,5151317,Robert Henry,RB,UTSA,AAC,0.173,0.05,0.313,0.232,0.152,0.111,0.214,0.094
3806,2024,5151318,Willie McCoy,WR,UTSA,AAC,0.05,0.086,0.01,0.048,0.065,0.022,0.059,0.033
3807,2024,5151339,Anthony Garcia,QB,Arizona,B12,0.017,0.0,0.04,0.043,0.0,0.0,0.028,0.0
3808,2024,5151342,Cooper Hoch,WR,San José State,MWC,0.031,0.045,0.0,0.023,0.042,0.035,0.024,0.048
3809,2024,5151353,Prince Strachan,WR,Boise State,MWC,0.032,0.071,0.0,0.017,0.059,0.02,0.018,0.066
3810,2024,5151364,Qua Sanders,WR,Buffalo,MAC,0.015,0.025,0.0,0.018,0.0,0.034,0.012,0.021
3811,2024,5151365,Richie Watts,QB,Cal Poly,,0.169,0.138,0.203,0.127,0.181,0.175,0.18,0.148
3812,2024,5151366,Gunnar Gray,QB,Buffalo,MAC,0.161,0.263,0.0,0.16,0.15,0.143,0.122,0.238
3813,2024,5151369,Messiah Burch,RB,Buffalo,MAC,0.047,0.032,0.059,0.065,0.034,0.04,0.055,0.032
3814,2024,5151371,Dylan Kedzior,RB,Bryant,,0.196,0.079,0.402,0.237,0.188,0.143,0.242,0.11
3815,2024,5151380,Ryan Daly,TE,Buffalo,MAC,0.016,0.026,0.0,0.04,0.0,0.0,0.024,0.0
3816,2024,5151382,Vince Brown II,TE,Colorado State,MWC,0.034,0.074,0.003,0.033,0.042,0.02,0.035,0.031
3817,2024,5151403,Tim Grear Jr.,WR,Fresno State,MWC,0.038,0.062,0.0,0.019,0.091,0.0,0.059,0.0
3818,2024,5151405,Jaceon Doss,WR,Towson,,0.042,0.088,0.0,0.033,0.034,0.079,0.039,0.047
3819,2024,5151406,Artis Cole,WR,UL Monroe,SBC,0.026,0.063,0.0,0.025,0.02,0.04,0.024,0.029
3820,2024,5151408,Joe Dalena,WR,Fresno State,MWC,0.088,0.158,0.0,0.091,0.048,0.167,0.114,0.042
3821,2024,5151417,Jake Tarwater,TE,Fresno State,MWC,0.023,0.034,0.0,0.011,0.027,0.041,0.007,0.049
3822,2024,5151435,Rykin Maxwell,WR,Murray State,,0.014,0.036,0.0,0.0,0.032,0.0,0.011,0.022
3823,2024,5151472,Jamarien Wheeler,WR,Eastern Michigan,MAC,0.012,0.021,0.0,0.0,0.0,0.05,0.0,0.036
3824,2024,5151498,Grayson Barnes,TE,Northern Illinois,MAC,0.044,0.1,0.006,0.028,0.034,0.064,0.035,0.064
3825,2024,5151506,Josh Holst,QB,Northern Illinois,MAC,0.306,0.516,0.147,0.243,0.281,0.437,0.24,0.464
3826,2024,5151528,Ethan Conner,TE,Troy,SBC,0.065,0.13,0.0,0.049,0.067,0.098,0.042,0.108
3827,2024,5151528,Ethan Conner,TE,Troy,,0.065,0.13,0.0,0.049,0.067,0.098,0.042,0.108
3828,2024,5151599,D.J. Washington,WR,Florida International,CUSA,0.033,0.06,0.0,0.037,0.05,0.0,0.025,0.049
3829,2024,5151618,Kirk Francis,QB,Tulsa,AAC,0.344,0.614,0.063,0.271,0.365,0.414,0.288,0.452
3830,2024,5151662,BJ Hawkins Jr.,WR,UAB,AAC,0.014,0.023,0.008,0.01,0.014,0.024,0.006,0.035
3831,2024,5151784,Oliver Stuart,TE,Nevada,MWC,0.045,0.077,0.0,0.071,0.0,0.0,0.061,0.0
3832,2024,5151811,Coleson Fields,RB,NC State,ACC,0.05,0.0,0.079,0.034,0.048,0.111,0.061,0.0
3833,2024,5151892,Ja'Kobi Jackson,RB,Florida,SEC,0.137,0.03,0.223,0.159,0.157,0.065,0.159,0.082
3834,2024,5151893,Anthony Rubio,RB,Florida,SEC,0.076,0.0,0.14,0.083,0.077,0.063,0.083,0.053
3835,2024,5151897,Jackson Wade,WR,Florida,SEC,0.016,0.036,0.0,0.0,0.0,0.091,0.0,0.056
3836,2024,5151903,Christopher Frew,RB,Air Force,MWC,0.091,0.026,0.102,0.103,0.089,0.083,0.085,0.109
3837,2024,5151904,John Busha,QB,Air Force,MWC,0.395,0.865,0.243,0.331,0.378,0.484,0.335,0.519
3838,2024,5151906,Dylan Carson,RB,Air Force,MWC,0.202,0.0,0.246,0.265,0.207,0.103,0.255,0.056
3839,2024,5151909,Kaden Cloud,RB,Air Force,MWC,0.02,0.0,0.025,0.04,0.012,0.0,0.022,0.015
3840,2024,5151914,Darius Stone,RB,Air Force,MWC,0.043,0.0,0.055,0.04,0.042,0.059,0.06,0.0
3841,2024,5151915,Terrence Gist,FB,Air Force,MWC,0.12,0.0,0.164,0.141,0.14,0.088,0.136,0.086
3842,2024,5151939,James Roberson,WR,Air Force,MWC,0.016,0.068,0.0,0.035,0.01,0.0,0.024,0.0
3843,2024,5151941,Quin Smith,WR,Air Force,MWC,0.025,0.1,0.0,0.026,0.023,0.011,0.018,0.04
3844,2024,5151942,Bruin Fleischmann,TE,Air Force,MWC,0.017,0.088,0.0,0.009,0.011,0.045,0.01,0.037
3845,2024,5151948,Joey Aguilar,QB,App State,SBC,0.569,1.0,0.127,0.483,0.586,0.731,0.477,0.74
3846,2024,5151965,Kadarius Calloway,RB,California,ACC,0.078,0.011,0.154,0.109,0.075,0.014,0.098,0.043
3847,2024,5151976,Reymello Murphy,WR,Arizona,B12,0.024,0.038,0.0,0.057,0.0,0.0,0.038,0.0
3848,2024,5151979,Kelby Williams,WR,Old Dominion,SBC,0.028,0.054,0.0,0.069,0.0,0.0,0.043,0.0
3849,2024,5151982,Malcolm Gillie,WR,Ball State,MAC,0.042,0.064,0.015,0.048,0.026,0.045,0.043,0.04
3850,2024,5152158,Deuce Alexander,WR,Wake Forest,ACC,0.051,0.096,0.003,0.046,0.031,0.084,0.05,0.055
3851,2024,5152162,Marcello Bussey,WR,Memphis,AAC,0.036,0.063,0.0,0.023,0.054,0.039,0.036,0.036
3852,2024,5152163,Harris Boyd,QB,Memphis,AAC,0.014,0.0,0.025,0.0,0.04,0.0,0.016,0.0
3853,2024,5152166,Jamauri Chislom,TE,Memphis,AAC,0.014,0.029,0.0,0.0,0.04,0.0,0.016,0.0
3854,2024,5152167,Brendan Doyle,TE,Memphis,AAC,0.022,0.041,0.0,0.017,0.033,0.016,0.018,0.032
3855,2024,5152200,Jamari Ferrell,RB,Wyoming,MWC,0.105,0.016,0.182,0.105,0.142,0.056,0.104,0.108
3856,2024,5152211,Jacoby Bellazar,WR,Grambling,,0.038,0.073,0.004,0.023,0.028,0.088,0.027,0.054
3857,2024,5152221,Donerio Davenport,RB,Louisiana Tech,CUSA,0.146,0.049,0.265,0.134,0.16,0.15,0.129,0.18
3858,2024,5152414,Beau Sparks,WR,Texas State,SBC,0.033,0.067,0.003,0.033,0.033,0.031,0.033,0.034
3859,2024,5152586,Chris Gee,RB,Colgate,,0.13,0.037,0.24,0.197,0.113,0.03,0.169,0.039
3860,2024,5152839,Jaylen King,QB,East Tennessee State,,0.464,0.734,0.236,0.357,0.474,0.703,0.403,0.601
3861,2024,5152900,Mike Mitchell,RB,Utah,B12,0.094,0.004,0.173,0.072,0.098,0.116,0.124,0.03
3862,2024,5152920,Tyquan Henderson,WR,Jackson State,,0.049,0.128,0.0,0.028,0.071,0.075,0.031,0.095
3863,2024,5152924,JQ Gray,RB,Southern Miss,SBC,0.08,0.015,0.14,0.096,0.068,0.057,0.092,0.062
3864,2024,5153036,Dylan Williams,WR,James Madison,SBC,0.017,0.04,0.0,0.016,0.015,0.012,0.021,0.008
3865,2024,5153056,DT Sheffield,WR,North Texas,AAC,0.085,0.125,0.022,0.084,0.087,0.072,0.092,0.069
3866,2024,5153065,Branden Ganashamoorthy,WR,Washington State,PAC,0.023,0.049,0.0,0.008,0.038,0.043,0.02,0.033
3867,2024,5153074,Carlos Hernandez,WR,Washington State,PAC,0.073,0.151,0.0,0.057,0.098,0.081,0.076,0.064
3868,2024,5153613,Carter Shaw,WR,UCLA,B1G,0.021,0.02,0.023,0.029,0.014,0.019,0.026,0.012
3869,2024,5153650,Davon Booth,RB,Mississippi State,SEC,0.214,0.039,0.392,0.213,0.227,0.182,0.248,0.146
3870,2024,5153727,Ashton Nickelberry,WR,UTEP,CUSA,0.02,0.036,0.0,0.024,0.0,0.043,0.023,0.014
3871,2024,5153730,Jaden Barnes,WR,Austin Peay,,0.084,0.159,0.009,0.079,0.069,0.124,0.074,0.104
3872,2024,5153782,Amari Odom,QB,Wofford,,0.483,0.828,0.127,0.423,0.455,0.653,0.403,0.62
3873,2024,5153845,Zach Marker,QB,Delaware,,0.537,0.921,0.138,0.528,0.479,0.623,0.488,0.655
3874,2024,5153846,Nick Minicucci,QB,Delaware,,0.269,0.395,0.121,0.245,0.295,0.281,0.249,0.317
3875,2024,5153849,Daniel Lipovski,QB,Delaware,,0.041,0.029,0.051,0.065,0.042,0.0,0.035,0.059
3876,2024,5153852,Ja'Carree Kelly,WR,Delaware,,0.029,0.048,0.011,0.025,0.03,0.034,0.031,0.026
3877,2024,5153855,Saeed St. Fleur,RB,Delaware,,0.057,0.013,0.101,0.071,0.058,0.031,0.067,0.029
3878,2024,5153868,Phil Lutz,WR,Delaware,,0.057,0.111,0.0,0.047,0.056,0.076,0.052,0.071
3879,2024,5153870,Donovan Lewis,WR,Delaware,,0.034,0.072,0.0,0.048,0.02,0.031,0.035,0.031
3880,2024,5154224,DJ Scott,RB,Kennesaw State,CUSA,0.033,0.0,0.047,0.042,0.053,0.0,0.051,0.0
3881,2024,5154227,Navelle Dean,WR,Kennesaw State,CUSA,0.026,0.049,0.008,0.0,0.041,0.047,0.008,0.05
3882,2024,5154262,Gavin Harris,TE,Central Michigan,MAC,0.028,0.051,0.009,0.023,0.041,0.024,0.022,0.04
3883,2024,5154278,Jayden Becks,RB,Missouri State,,0.123,0.046,0.224,0.164,0.099,0.071,0.156,0.052
3884,2024,5154284,Ramone Green Jr.,RB,Missouri State,,0.025,0.014,0.042,0.019,0.026,0.038,0.013,0.045
3885,2024,5154302,David Lynch,QB,Pittsburgh,ACC,0.132,0.24,0.009,0.089,0.151,0.188,0.14,0.115
3886,2024,5154303,Zion Fowler-El,WR,Pittsburgh,ACC,0.017,0.029,0.0,0.0,0.056,0.0,0.0,0.056
3887,2024,5154315,Benny Haselrig,WR,Pittsburgh,ACC,0.017,0.029,0.0,0.0,0.0,0.111,0.0,0.056
3888,2024,5154321,Alex Capka-Jones,WR,Illinois,B1G,0.014,0.032,0.0,0.016,0.0,0.033,0.01,0.026
3889,2024,5154339,Mario Anderson,RB,Memphis,AAC,0.309,0.105,0.545,0.376,0.277,0.208,0.361,0.185
3890,2024,5154341,Maurice Brown II,TE,South Carolina,SEC,0.013,0.014,0.012,0.014,0.0,0.0,0.018,0.0
3891,2024,5154729,Davin Stoffel,TE,South Dakota State,,0.029,0.069,0.0,0.03,0.035,0.022,0.026,0.038
3892,2024,5154781,Allen Middleton,WR,Southern Illinois,,0.081,0.077,0.088,0.09,0.081,0.076,0.083,0.079
3893,2024,5155000,Jer'Michael Carter,WR,McNeese,,0.055,0.123,0.0,0.056,0.045,0.071,0.056,0.055
3894,2024,5155039,Aidan Warner,QB,Florida,SEC,0.291,0.605,0.045,0.23,0.262,0.439,0.233,0.413
3895,2024,5155179,Jacob De Jesus,WR,UNLV,MWC,0.068,0.139,0.028,0.072,0.071,0.064,0.07,0.061
3896,2024,5155193,Corey Thompson Jr.,WR,UNLV,MWC,0.018,0.045,0.0,0.0,0.027,0.038,0.013,0.027
3897,2024,5155519,Yannick Smith,WR,East Carolina,AAC,0.047,0.091,0.006,0.046,0.051,0.048,0.048,0.044
3898,2024,5155579,Cameron Flowers,WR,Western Kentucky,CUSA,0.017,0.043,0.0,0.0,0.063,0.0,0.022,0.0
3899,2024,5155864,Julian Dugger,QB,Pittsburgh,ACC,0.337,0.389,0.306,0.302,0.343,0.368,0.314,0.393
3900,2024,5156056,Caleb Hampton,RB,Stanford,ACC,0.034,0.0,0.054,0.083,0.0,0.0,0.047,0.0
3901,2024,5156090,Dylan Laible,QB,Tennessee Tech,,0.384,0.761,0.02,0.263,0.477,0.482,0.281,0.583
3902,2024,5156162,E. Jai Mason,WR,Samford,,0.078,0.139,0.006,0.083,0.063,0.095,0.077,0.082
3903,2024,5156183,Brendan Jenkins,WR,Samford,,0.064,0.118,0.0,0.04,0.101,0.061,0.051,0.09
3904,2024,5156388,Leon Washington Jr.,WR,Florida Atlantic,AAC,0.027,0.059,0.0,0.038,0.028,0.0,0.025,0.033
3905,2024,5156860,Caleb Ramseur,RB,Nevada,MWC,0.092,0.036,0.15,0.077,0.115,0.095,0.098,0.076
3906,2024,5156906,Bill Davis,RB,Louisiana,SBC,0.193,0.026,0.346,0.206,0.206,0.129,0.21,0.149
3907,2024,5156911,Landon Baptiste,WR,Louisiana,SBC,0.015,0.026,0.0,0.033,0.0,0.0,0.02,0.0
3908,2024,5156915,Tylon Citizen,RB,Louisiana,SBC,0.056,0.0,0.105,0.083,0.036,0.029,0.072,0.019
3909,2024,5156926,Tavion Smith,WR,Louisiana,SBC,0.024,0.051,0.0,0.018,0.012,0.067,0.022,0.03
3910,2024,5156928,Caden Jensen,TE,Louisiana,SBC,0.027,0.055,0.0,0.019,0.048,0.014,0.022,0.039
3911,2024,5156933,Rahsul Faison,RB,Utah State,MWC,0.248,0.046,0.481,0.323,0.186,0.182,0.284,0.16
3912,2024,5157187,Cameron Bates,WR,Boise State,MWC,0.022,0.034,0.013,0.031,0.017,0.01,0.02,0.028
3913,2024,5157261,Ja'Vin Simpkins,RB,Coastal Carolina,SBC,0.097,0.0,0.139,0.099,0.118,0.045,0.083,0.135
3914,2024,5157266,Bryson Graves,WR,Coastal Carolina,SBC,0.047,0.085,0.012,0.044,0.05,0.056,0.039,0.061
3915,2024,5157268,Darren Lloyd,RB,Coastal Carolina,SBC,0.068,0.008,0.104,0.095,0.056,0.031,0.071,0.061
3916,2024,5157282,Nathan Schuessler,WR,Coastal Carolina,SBC,0.017,0.0,0.031,0.0,0.056,0.0,0.0,0.043
3917,2024,5157287,David Wells Jr.,WR,Oregon State,PAC,0.023,0.054,0.0,0.019,0.023,0.037,0.016,0.04
3918,2024,5157315,Connor Cravaack,TE,Akron,MAC,0.034,0.055,0.0,0.02,0.058,0.032,0.031,0.039
3919,2024,5157316,Paul Davis,WR,Akron,MAC,0.013,0.031,0.0,0.0,0.0,0.067,0.018,0.0
3920,2024,5157331,Adrian Norton,WR,Akron,MAC,0.094,0.158,0.0,0.096,0.058,0.148,0.086,0.11
3921,2024,5158340,Denim Edwards,RB,Presbyterian,,0.068,0.0,0.125,0.08,0.054,0.077,0.11,0.0
3922,2024,5158341,Luke Hutchison,WR,Navy,AAC,0.026,0.091,0.006,0.021,0.027,0.039,0.019,0.044
3923,2024,5158343,Braxton Woodson,QB,Navy,AAC,0.202,0.364,0.151,0.124,0.206,0.321,0.175,0.278
3924,2024,5158365,Gage Leonard,WR,Navy,AAC,0.014,0.0,0.02,0.033,0.0,0.0,0.018,0.0
3925,2024,5158374,Isaiah Bryant,WR,Navy,AAC,0.02,0.01,0.024,0.023,0.03,0.0,0.021,0.018
3926,2024,5158398,Jake Norris,TE,Navy,AAC,0.02,0.063,0.0,0.0,0.015,0.065,0.0,0.075
3927,2024,5158460,Ashton Cozart,WR,SMU,ACC,0.013,0.043,0.0,0.027,0.0,0.0,0.017,0.0
3928,2024,5158470,Jurrion Dickey,WR,Oregon,B1G,0.014,0.03,0.0,0.0,0.043,0.0,0.0,0.045
3929,2024,5158747,Aaron Blancas,WR,Idaho State,,0.033,0.05,0.0,0.038,0.015,0.054,0.043,0.0
3930,2024,5158749,Alfred Jordan Jr.,WR,Idaho State,,0.051,0.08,0.0,0.026,0.087,0.071,0.052,0.048
3931,2024,5159139,Donovan Faupel,WR,New Mexico State,CUSA,0.02,0.044,0.008,0.0,0.045,0.024,0.014,0.034
3932,2024,5159145,Jerry Lydiatt,TE,New Mexico State,CUSA,0.025,0.059,0.0,0.0,0.049,0.033,0.025,0.024
3933,2024,5159150,Isaiah Rudison,RB,New Mexico State,CUSA,0.014,0.019,0.009,0.011,0.027,0.0,0.014,0.013
3934,2024,5159232,Jawarn Howell,RB,South Carolina,SEC,0.062,0.0,0.115,0.076,0.087,0.0,0.063,0.059
3935,2024,5159802,Dallen Bentley,TE,Utah,B12,0.033,0.08,0.0,0.0,0.095,0.0,0.0,0.077
3936,2024,5159831,Derek Eusebio,WR,Arizona State,B12,0.022,0.02,0.023,0.016,0.0,0.083,0.021,0.026
3937,2024,5159834,Curtis Douglas,RB,Kent State,MAC,0.116,0.022,0.207,0.14,0.13,0.065,0.137,0.086
3938,2024,5159888,Chris Elko,WR,Georgia Tech,ACC,0.016,0.032,0.0,0.0,0.0,0.0,0.0,0.083
3939,2024,5159908,JR Gardner,RB,Alabama,SEC,0.026,0.0,0.048,0.029,0.0,0.067,0.017,0.056
3940,2024,5159944,Kris Hughes,WR,Louisville,ACC,0.026,0.059,0.0,0.015,0.033,0.044,0.02,0.045
3941,2024,5159948,Chris Johnson Jr.,RB,Miami,ACC,0.047,0.047,0.047,0.047,0.056,0.036,0.045,0.051
3942,2024,5159954,Shemar Kirk,WR,Miami,ACC,0.056,0.125,0.0,0.032,0.083,0.071,0.036,0.118
3943,2024,5160086,Desirrio Riles,TE,East Carolina,AAC,0.021,0.041,0.0,0.017,0.024,0.026,0.022,0.018
3944,2024,5160110,Jahdae Walker,WR,Texas A&M,SEC,0.05,0.105,0.008,0.033,0.067,0.059,0.045,0.062
3945,2024,5160131,Adam Moore,TE,SMU,ACC,0.026,0.087,0.0,0.027,0.0,0.071,0.017,0.056
3946,2024,5160151,Cole Sprague,WR,Temple,AAC,0.015,0.022,0.0,0.0,0.048,0.0,0.0,0.04
3947,2024,5160224,Trip Maxwell,QB,Stetson,,0.282,0.412,0.081,0.19,0.299,0.39,0.221,0.366
3948,2024,5160228,Dorian Smith,RB,South Alabama,SBC,0.02,0.0,0.03,0.033,0.0,0.0,0.024,0.0
3949,2024,5160730,Max Cutforth,QB,Boise State,MWC,0.03,0.071,0.0,0.0,0.045,0.1,0.0,0.154
3950,2024,5160734,Troy Wilkey,WR,Boise State,MWC,0.061,0.0,0.105,0.059,0.091,0.0,0.075,0.0
