id,teamId,team,conference,homeAway,points,completionAttempts,defensiveTDs,firstDowns,fourthDownEff,fumblesLost,fumblesRecovered,interceptionTDs,interceptionYards,interceptions,kickReturnTDs,kickReturnYards,kickReturns,kickingPoints,netPassingYards,passesDeflected,passesIntercepted,passingTDs,possessionTime,puntReturnTDs,puntReturnYards,puntReturns,qbHurries,rushingAttempts,rushingTDs,rushingYards,sacks,tackles,tacklesForLoss,thirdDownEff,totalFumbles,totalPenaltiesYards,totalYards,turnovers,yardsPerPass,yardsPerRushAttempt
401754638,221,Pittsburgh,ACC,away,24,22-38,0,15,1-2,0,0,0,22,1,0,17,3,10,303,3,2,1,28:59,0,28,3,0,33,1,47,3,47,8,4-17,1,14-118,350,1,8.0,1.4
401754638,277,West Virginia,Big 12,home,31,22-32,0,28,2-3,0,0,0,10,2,0,18,1,7,260,3,1,1,31:01,0,2,1,2,58,3,174,6,38,8,5-17,1,6-60,434,2,8.1,3.0
401754639,153,North Carolina,ACC,home,41,10-19,1,16,0-0,0,2,0,7,1,,,,11,119,3,1,2,21:59,0,22,1,0,31,2,193,3,33,4,6-11,1,4-50,312,1,6.3,6.2
401754639,257,Richmond,Patriot,away,6,9-15,0,15,1-3,2,0,0,14,1,0,72,4,6,75,1,1,0,37:59,,,,5,48,0,124,2,21,3,5-13,3,2-8,199,3,5.0,2.6
401756888,12,Arizona,Big 12,home,23,16-34,0,21,1-2,1,1,,,1,,,,11,178,8,,0,36:55,0,26,4,6,45,2,234,1,20,9,8-18,1,7-56,412,2,5.2,5.2
401756888,2306,Kansas State,Big 12,away,17,13-29,0,8,0-4,1,1,0,0,0,,,,5,88,6,1,0,23:05,0,16,2,2,24,2,105,2,38,4,3-13,1,2-30,193,1,3.0,4.4
401756889,9,Arizona State,Big 12,home,34,15-25,0,21,2-3,0,2,,,0,0,29,1,10,188,5,,2,30:43,,,,4,42,2,245,5,50,10,5-13,0,5-40,433,0,7.5,5.8
401756889,326,Texas State,Sun Belt,away,15,25-36,0,21,4-6,2,0,,,0,0,69,2,3,184,2,,1,29:17,,,,2,42,1,119,3,35,5,5-16,3,1-10,303,2,5.1,2.8
401756890,66,Iowa State,Big 12,away,24,14-25,0,20,0-0,0,,0,0,1,,,,4,265,4,1,1,25:19,,,,2,34,2,187,3,43,7,5-11,,3-31,452,1,10.6,5.5
401756890,2032,Arkansas State,Sun Belt,home,16,19-33,0,20,1-2,0,0,0,0,1,0,104,5,10,222,5,1,0,34:41,0,14,1,1,40,1,160,2,27,5,7-16,1,10-90,382,1,6.7,4.0
401756891,239,Baylor,Big 12,home,42,28-44,0,29,2-3,0,1,0,0,2,0,20,2,6,245,3,3,3,34:06,0,6,2,4,43,3,223,2,44,7,4-13,0,4-45,468,2,5.6,5.2
401756891,2535,Samford,Southern,away,7,13-25,0,10,0-0,1,0,0,22,3,,,,1,100,0,2,1,25:54,0,0,1,1,33,0,95,1,52,3,4-15,2,4-43,195,4,4.0,2.9
401756892,2132,Cincinnati,Big 12,home,70,21-23,0,26,0-0,0,1,,,0,,,,10,362,2,,7,20:45,0,22,4,0,26,3,243,1,24,6,2-4,2,6-65,605,0,15.7,9.3
401756892,2466,Northwestern State,Southland,away,0,10-16,0,6,1-2,1,0,,,0,0,46,3,,33,1,,0,39:15,,,,0,35,0,69,0,22,1,0-12,1,5-42,102,1,2.1,2.0
401756893,38,Colorado,Big 12,away,20,19-35,0,15,1-2,0,0,,,2,0,173,7,2,204,2,,1,23:15,,,,5,23,2,96,2,48,4,4-14,2,6-45,300,2,5.8,4.2
401756893,248,Houston,Big 12,home,36,15-24,0,21,2-3,0,0,0,40,0,0,21,1,18,222,2,2,0,36:45,0,12,2,1,53,3,209,3,30,7,7-18,1,4-35,431,0,9.3,3.9
401756894,2000,Abilene Christian,UAC,away,21,22-29,0,27,0-0,0,,0,-3,0,0,18,1,3,276,0,1,2,36:43,,,,0,46,1,177,0,36,3,12-17,,3-35,453,0,9.5,3.8
401756894,2628,TCU,Big 12,home,42,25-32,0,24,1-1,0,,,,1,0,116,5,6,361,3,,4,23:17,,,,2,27,2,129,4,44,7,9-11,,4-46,490,1,11.3,4.8
401756895,254,Utah,Big 12,away,31,27-41,0,31,1-1,1,1,0,57,0,0,13,1,7,230,2,1,2,35:30,0,28,2,0,45,2,311,2,3,2,9-15,0,10-100,541,1,5.6,6.9
401756895,2751,Wyoming,Mountain West,home,6,12-23,0,15,2-2,1,1,,,1,,,,,108,3,,0,24:30,,,,0,34,1,121,1,1,1,3-12,0,5-45,229,2,4.7,3.6
401757168,41,UConn,FBS Independents,away,41,28-39,0,27,1-2,0,,,,0,0,49,2,11,346,4,,2,27:35,,,,3,32,3,175,5,36,7,4-13,,7-67,521,0,8.9,5.5
401757168,48,Delaware,Conference USA,home,44,23-34,0,28,3-3,0,,,,0,0,61,2,8,265,3,,1,32:25,,,,3,45,5,247,1,33,3,6-15,,6-60,512,0,7.8,5.5
401757233,2226,Florida Atlantic,American Athletic,away,28,33-51,1,24,2-6,0,1,,,3,0,99,4,4,343,2,,2,26:05,1,31,3,0,31,1,135,1,37,9,8-18,1,11-92,478,3,6.7,4.4
401757233,2229,Florida International,Conference USA,home,38,18-24,0,17,0-1,1,0,0,55,0,0,19,1,8,184,4,3,1,33:55,0,33,1,2,40,4,224,2,44,5,3-12,4,6-50,408,1,7.7,5.6
401757234,55,Jacksonville State,Conference USA,away,34,17-25,0,22,0-1,0,1,,,1,0,37,2,10,180,2,,1,30:30,,,,1,42,3,214,0,28,1,7-14,1,3-15,394,1,7.2,5.1
401757234,290,Georgia Southern,Sun Belt,home,41,16-24,1,24,0-0,1,0,0,0,0,1,182,4,11,191,4,1,1,29:30,,,,3,42,3,219,1,38,7,7-11,1,5-61,410,1,8.0,5.2
401757235,338,Kennesaw State,Conference USA,home,27,21-31,0,21,2-2,0,,,,1,0,39,1,9,196,3,,1,23:47,0,7,1,0,32,2,173,4,44,14,5-12,,12-102,369,1,6.3,5.4
401757235,2771,Merrimack,FCS Independents,away,13,13-25,1,16,1-3,0,0,1,85,0,0,80,5,1,215,1,1,0,36:48,,,,0,38,1,79,1,47,2,8-16,1,12-83,294,0,8.6,2.1
401757256,189,Bowling Green,Mid-American,home,23,16-32,0,17,1-1,0,2,0,4,0,0,0,1,11,146,3,2,1,31:09,0,25,1,2,36,1,158,4,36,7,6-17,0,13-105,304,0,4.6,4.4
401757256,2335,Liberty,Conference USA,away,13,13-25,0,16,1-3,2,0,,,2,0,31,3,1,194,5,,1,28:51,,,,1,38,1,138,1,34,4,4-12,3,6-48,332,4,7.8,3.6
401757257,166,New Mexico State,Conference USA,away,14,17-33,0,12,0-0,1,0,0,0,2,0,19,1,2,281,2,1,2,24:30,0,-2,2,1,16,0,28,1,43,6,1-9,1,7-75,309,3,8.5,1.8
401757257,2348,Louisiana Tech,Conference USA,home,49,11-20,1,28,0-0,0,1,0,29,1,0,41,3,11,221,7,2,2,35:30,0,30,3,1,63,3,354,1,17,5,11-19,0,11-101,575,1,11.1,5.6
401757258,2393,Middle Tennessee,Conference USA,away,14,27-45,0,23,0-1,0,,0,0,1,,,,2,247,2,2,1,31:10,0,1,1,0,30,1,105,3,40,8,7-17,,7-50,352,1,5.5,3.5
401757258,2440,Nevada,Mountain West,home,13,14-25,0,16,1-1,0,,0,14,2,,,,7,166,4,1,1,28:50,0,39,3,0,35,0,203,4,41,6,3-13,,4-55,369,2,6.6,5.8
401760368,328,Utah State,Mountain West,home,49,17-22,0,22,0-0,0,1,0,18,0,,,,7,287,3,2,2,21:49,0,5,1,2,34,5,186,2,27,3,4-9,0,5-28,473,0,13.0,5.5
401760368,2005,Air Force,Mountain West,away,30,11-23,0,23,5-5,1,0,,,2,0,36,2,4,179,0,,0,38:11,,,,2,61,4,266,3,27,5,8-18,2,4-35,445,3,7.8,4.4
401760369,278,Fresno State,Mountain West,home,56,25-30,0,31,0-0,1,0,,,0,0,18,1,8,282,3,,4,34:46,0,0,3,0,41,4,225,3,16,6,8-10,2,6-50,507,1,9.4,5.5
401760369,2582,Southern,SWAC,away,7,10-18,0,7,0-0,0,1,,,0,0,61,3,1,131,1,,0,25:14,,,,0,27,1,11,1,34,2,3-12,1,12-91,142,0,7.3,0.4
401760370,62,Hawai'i,Mountain West,home,23,27-45,0,18,1-1,0,0,0,4,0,0,13,1,11,250,5,1,2,34:07,,,,3,29,0,107,3,33,6,9-19,1,13-138,357,0,5.6,3.7
401760370,2502,Portland State,Big Sky,away,3,23-35,0,16,0-3,0,0,,,1,0,53,3,3,189,8,,0,25:53,0,18,3,0,22,0,43,2,36,3,4-13,1,7-65,232,1,5.4,2.0
401761604,151,East Carolina,American Athletic,away,38,28-37,0,29,1-3,0,3,0,35,1,,,,8,293,6,2,2,33:55,0,29,3,5,49,3,204,5,46,9,9-16,0,6-50,497,1,7.9,4.2
401761604,324,Coastal Carolina,Sun Belt,home,0,19-39,0,18,0-1,3,0,0,0,2,0,26,1,0,172,3,1,0,26:05,0,16,2,0,26,0,67,0,70,3,5-14,4,7-55,239,5,4.4,2.6
401761605,93,Murray State,MVFC,away,21,19-30,0,22,1-3,1,1,0,0,0,,,,1,159,5,2,1,29:05,0,22,1,0,42,2,123,0,41,1,4-14,1,2-25,282,1,5.3,2.9
401761605,2247,Georgia State,Sun Belt,home,37,21-30,0,18,2-2,1,1,,,2,0,70,5,5,288,6,,4,30:55,0,-4,1,2,32,1,166,2,41,7,5-11,2,13-132,454,3,9.6,5.2
401761606,276,Marshall,Sun Belt,home,38,8-14,0,21,1-2,2,0,0,60,0,0,26,2,8,114,4,2,2,34:04,0,73,5,7,57,3,263,5,16,10,6-16,2,8-75,377,2,8.1,4.6
401761606,2198,Eastern Kentucky,UAC,away,7,8-24,0,10,0-0,0,2,,,2,,,,1,91,2,,1,25:56,,,,3,28,0,11,3,32,5,2-13,0,7-67,102,2,3.8,0.4
401761607,2026,App State,Sun Belt,away,22,31-52,0,27,2-4,0,,0,0,3,0,25,1,2,375,2,1,1,36:29,,,,0,38,2,95,1,21,6,6-18,,7-65,470,3,7.2,2.5
401761607,2572,Southern Miss,Sun Belt,home,38,22-31,1,18,0-0,0,0,1,117,1,,,,8,279,12,3,2,23:24,0,1,2,6,25,2,110,5,30,6,4-9,1,9-74,389,1,9.0,4.4
401761608,235,Memphis,American Athletic,away,28,17-27,0,21,1-2,1,0,0,-1,0,,,,4,213,7,1,1,36:55,0,10,4,4,45,3,217,4,14,8,6-15,1,7-65,430,1,7.9,4.8
401761608,2653,Troy,Sun Belt,home,7,12-32,1,12,0-0,0,1,,,1,0,20,1,1,72,2,,0,23:05,,,,6,23,0,40,3,35,6,4-15,0,4-20,112,1,2.3,1.7
401762463,5,UAB,American Athletic,home,31,30-45,1,26,1-3,0,0,,,1,1,180,6,7,341,8,,2,30:02,0,14,1,3,31,1,81,5,42,8,3-12,2,4-29,422,1,7.6,2.6
401762463,2006,Akron,Mid-American,away,28,19-35,0,21,1-3,0,,0,44,0,0,64,3,8,282,5,1,2,29:58,0,8,1,6,43,1,159,2,42,7,6-16,,5-44,441,0,8.1,3.7
401762464,2405,Monmouth,CAA,away,35,36-49,0,28,1-4,0,2,0,0,0,,,,5,410,1,1,4,26:52,,,,1,23,1,48,1,38,4,5-12,0,6-65,458,0,8.4,2.1
401762464,2429,Charlotte,American Athletic,home,42,26-30,0,29,1-2,2,0,,,1,0,123,4,6,382,2,,3,33:08,0,22,1,1,42,3,181,4,33,6,8-12,3,11-103,563,3,12.7,4.3
401762465,202,Tulsa,American Athletic,home,23,22-37,0,23,2-4,1,1,0,0,1,0,119,5,5,189,0,2,1,24:36,0,8,1,1,33,2,140,1,25,2,4-13,1,4-29,329,2,5.1,4.2
401762465,2426,Navy,American Athletic,away,42,6-10,0,25,2-3,1,1,0,3,2,0,19,1,6,94,5,1,1,35:24,0,0,1,1,63,5,367,3,31,6,8-13,3,4-39,461,3,9.4,5.8
401762466,242,Rice,American Athletic,home,38,12-19,0,28,3-4,0,0,,,0,0,11,1,8,114,3,,2,36:22,0,4,2,2,60,3,347,2,28,7,6-14,2,6-58,461,0,6.0,5.8
401762466,2504,Prairie View A&M,SWAC,away,17,13-28,0,18,0-1,0,0,,,0,0,17,1,5,151,4,,1,23:38,,,,2,32,1,100,1,38,9,7-15,1,7-54,251,0,5.4,3.1
401762467,2636,UTSA,American Athletic,home,48,29-35,0,22,1-1,0,2,0,18,0,0,34,2,12,238,5,2,4,34:12,,,,3,35,2,204,4,49,10,8-16,0,6-60,442,0,6.8,5.8
401762467,2916,Incarnate Word,Southland,away,20,31-45,0,23,0-1,2,0,,,2,0,10,1,2,324,2,,3,25:48,0,11,2,3,27,0,33,0,44,7,6-14,3,8-88,357,4,7.2,1.2
401762817,2084,Buffalo,Mid-American,away,31,28-40,0,24,1-3,1,1,,,1,0,31,2,7,318,2,,3,22:38,0,40,3,6,29,1,149,3,39,9,5-12,3,4-42,467,2,8.0,5.1
401762817,2309,Kent State,Mid-American,home,28,22-33,0,20,3-5,1,1,0,0,0,0,19,1,4,279,1,1,2,37:22,0,14,2,2,44,2,144,1,38,4,8-20,1,7-42,423,1,8.5,3.3
401762818,160,New Hampshire,CAA,away,29,25-45,1,22,1-2,0,1,0,-3,0,0,93,5,9,259,2,1,1,38:05,1,46,2,0,34,1,132,1,30,5,8-18,0,6-62,391,0,5.8,3.9
401762818,2050,Ball State,Mid-American,home,34,9-15,0,21,0-0,1,0,,,1,0,74,4,4,105,7,,2,21:55,0,2,2,2,36,3,308,4,42,9,7-10,1,6-56,413,2,7.0,8.6
401762819,2415,Morgan State,MEAC,away,0,9-16,0,4,0-0,1,1,,,0,0,17,1,,20,1,,0,26:01,,,,1,32,0,36,1,42,6,0-12,2,5-19,56,1,1.3,1.1
401762819,2649,Toledo,Mid-American,home,60,27-37,0,31,0-1,1,1,,,0,,,,10,297,3,,3,33:59,0,112,7,2,47,5,260,3,27,11,7-14,1,7-65,557,1,8.0,5.5
401767030,2060,Bentley,Northeast 10,away,6,21-33,,12,1-3,0,2,0,9,1,0,78,5,,170,,1,1,29:28,,,,,25,0,24,,,,4-14,1,13-122,194,1,5.2,1.0
401767030,2803,Bryant,CAA,home,42,24-33,,26,0-0,2,0,0,10,1,0,47,2,6,255,,1,2,30:32,1,35,2,,28,3,140,,,,7-10,3,8-85,395,3,7.7,5.0
401767060,331,Eastern Washington,Big Sky,away,14,21-35,,16,2-2,0,1,0,25,0,0,29,2,2,159,,1,0,23:40,0,10,2,,25,2,117,,,,2-12,0,9-88,276,0,4.5,4.7
401767060,2460,Northern Iowa,MVFC,home,17,23-35,,23,0-1,1,0,,,1,,,,5,359,,,2,36:20,,,,,40,0,136,,,,9-17,1,10-70,495,2,10.3,3.4
401767071,13,Cal Poly,Big Sky,home,56,20-35,,23,1-3,0,,1,74,2,0,19,2,8,376,,2,4,28:58,0,38,3,,38,3,140,,,,7-14,,9-100,516,2,10.7,3.7
401767071,2848,Western Oregon,Lone Star,away,7,23-40,,16,1-3,0,,0,23,2,0,216,10,1,261,,2,1,31:02,,,,,29,0,67,,,,3-16,,10-90,328,2,6.5,2.3
401767090,70,Idaho,Big Sky,home,20,14-25,,26,2-2,0,0,0,0,0,,,,8,119,,1,1,34:46,0,20,3,,46,1,286,,,,7-15,2,1-5,405,0,4.8,6.2
401767090,3101,Utah Tech,UAC,away,6,17-29,,15,2-2,0,,,,1,0,65,3,6,149,,,0,25:14,,,,,25,0,98,,,,5-13,,6-52,247,1,5.1,3.9
401767098,149,Montana,Big Sky,home,24,25-39,,18,1-1,0,,0,0,2,0,77,3,6,300,,1,2,29:23,0,10,5,,35,1,68,,,,5-18,,7-63,368,2,7.7,1.9
401767098,155,North Dakota,MVFC,away,23,17-41,,19,0-2,0,,0,0,1,0,42,2,5,258,,2,3,30:37,0,10,2,,41,0,202,,,,6-18,,9-81,460,1,6.3,4.9
401767106,147,Montana State,Big Sky,home,41,27-31,,28,2-2,0,,,,1,,,,11,321,,,3,35:03,0,21,2,,41,2,217,,,,6-13,,3-13,538,1,10.4,5.3
401767106,301,San Diego,Pioneer,away,7,14-27,,12,0-0,0,,0,0,0,0,23,1,1,143,,1,1,24:57,0,7,1,,24,0,71,,,,2-11,,1-15,214,0,5.3,3.0
401767120,233,South Dakota,MVFC,home,24,7-19,,23,1-1,0,,,,1,0,15,1,6,99,,,1,29:03,,,,,45,2,309,,,,4-11,,2-20,408,1,5.2,6.9
401767120,2458,Northern Colorado,Big Sky,away,17,28-40,,20,2-5,0,0,0,33,0,0,47,3,9,336,,1,1,30:57,,,,,32,0,91,,,,3-14,1,5-34,427,0,8.4,2.8
401767131,16,Sacramento State,Big Sky,home,49,8-18,,26,2-3,1,0,0,9,0,0,142,6,7,176,,2,2,24:33,0,-5,1,,42,5,349,,,,5-9,2,8-73,525,1,9.8,8.3
401767131,2385,Mercyhurst,NEC,away,28,27-45,,22,2-4,0,1,,,2,0,58,5,8,280,,,2,35:27,,,,,34,1,89,,,,8-18,2,4-40,369,2,6.2,2.6
401767141,231,Furman,Southern,away,28,26-36,,23,0-0,0,,,,1,0,16,1,8,314,,,2,27:31,,,,,22,1,71,,,,7-13,,4-40,385,1,8.7,3.2
401767141,2097,Campbell,CAA,home,24,34-43,,24,2-4,0,0,0,1,0,,,,6,294,,1,1,32:29,,,,,35,2,95,,,,7-15,1,5-34,389,0,6.8,2.7
401767150,2210,Elon,CAA,away,37,11-29,,24,1-1,0,0,0,0,2,0,89,3,11,305,,2,2,30:23,0,7,1,,47,2,151,,,,5-17,1,9-109,456,2,10.5,3.2
401767150,2717,Western Carolina,Southern,home,31,36-55,,25,2-3,0,0,0,0,2,0,124,2,7,246,,2,2,29:37,0,23,2,,30,1,179,,,,6-17,1,8-99,425,2,4.5,6.0
401767159,2377,McNeese,Southland,home,41,20-39,,21,1-2,0,,0,17,2,0,53,3,5,278,,2,2,27:17,0,3,1,,33,4,259,,,,8-16,,7-62,537,2,7.1,7.8
401767159,2692,Weber State,Big Sky,away,42,11-20,,21,1-1,0,,1,20,2,0,82,4,6,218,,2,1,32:43,0,-2,1,,49,4,229,,,,9-16,,5-58,447,2,10.9,4.7
401767161,2127,Charleston Southern,Big South-OVC,home,28,23-33,,18,0-0,1,0,,,1,0,61,3,4,289,,,1,31:55,0,71,5,,33,3,153,,,,9-16,2,11-115,442,2,8.8,4.6
401767161,2815,Lindenwood,Big South-OVC,away,35,20-34,,22,0-0,0,1,0,23,0,,,,5,246,,1,1,28:05,0,31,1,,29,4,83,,,,6-13,1,2-20,329,0,7.2,2.9
401767173,2197,Eastern Illinois,Big South-OVC,home,30,28-44,,20,1-3,0,,,,2,0,59,4,6,411,,,4,29:30,0,15,2,,27,0,36,,,,3-14,,7-54,447,2,9.3,1.3
401767173,2287,Illinois State,MVFC,away,42,24-35,,24,1-2,0,,0,0,0,0,41,2,6,299,,2,3,30:30,0,6,3,,37,3,186,,,,7-17,,8-80,485,0,8.5,5.0
401767181,2261,Hampton,CAA,away,30,12-24,,15,1-1,0,,,,0,0,72,4,12,153,,,2,32:41,0,7,1,,40,1,168,,,,5-16,,9-76,321,0,6.4,4.2
401767181,2448,North Carolina A&T,CAA,home,33,14-27,,16,0-0,0,,,,0,0,49,4,9,144,,,1,27:19,0,33,4,,44,3,166,,,,7-19,,7-57,310,0,5.3,3.8
401767190,284,Stonehill,NEC,away,13,14-26,,15,2-2,1,1,,,0,0,18,1,7,132,,,0,32:44,0,27,4,,34,0,65,,,,5-16,1,4-30,197,1,5.1,1.9
401767190,311,Maine,CAA,home,10,15-26,,11,0-2,1,1,,,0,0,48,2,4,95,,,0,27:16,0,3,2,,29,1,171,,,,3-12,3,6-70,266,1,3.7,5.9
401767202,2241,Gardner-Webb,Big South-OVC,home,23,15-25,,16,1-1,0,1,,,0,0,32,1,11,216,,,2,28:23,0,0,1,,33,0,118,,,,4-13,0,4-18,334,0,8.6,3.6
401767202,2643,The Citadel,Southern,away,13,6-11,,14,0-1,1,0,,,0,0,12,1,1,97,,,1,31:37,0,20,3,,49,1,210,,,,6-14,1,3-27,307,1,8.8,4.3
401767217,2449,North Dakota State,MVFC,home,41,16-24,,22,1-1,0,,0,0,0,,,,11,348,,1,4,30:48,0,-3,1,,35,1,216,,,,2-10,,7-74,564,0,14.5,6.2
401767217,2546,Southeast Missouri State,Big South-OVC,away,14,13-25,,12,1-1,0,,,,1,0,45,3,2,153,,,1,29:12,0,0,1,,32,1,64,,,,6-15,,8-70,217,1,6.1,2.0
401767225,2010,Alabama A&M,SWAC,away,23,23-35,,19,1-1,0,1,0,0,0,0,39,2,11,355,,1,2,24:16,0,27,2,,26,0,70,,,,3-12,1,9-81,425,0,10.1,2.7
401767225,2634,Tennessee State,Big South-OVC,home,21,17-27,,21,0-0,1,0,,,1,0,135,5,3,157,,,1,35:44,0,2,2,,41,2,179,,,,7-15,2,4-35,336,2,5.8,4.4
401767232,2166,Davidson,Pioneer,away,14,16-27,,12,0-0,0,1,,,1,0,118,9,2,132,,,2,28:22,,,,,30,0,74,,,,3-14,1,5-50,206,1,4.9,2.5
401767232,2635,Tennessee Tech,Big South-OVC,home,72,25-37,,33,1-2,1,0,1,60,0,0,26,1,12,268,,1,3,31:38,0,23,3,,40,6,308,,,,8-12,1,4-45,576,1,7.2,7.7
401767235,79,Southern Illinois,MVFC,away,37,13-18,,22,1-1,1,1,0,0,2,0,64,2,7,217,,1,1,29:05,,,,,39,4,273,,,,4-9,1,7-47,490,3,12.1,7.0
401767235,2630,UT Martin,Big South-OVC,home,10,23-32,,16,0-2,1,1,0,13,1,,,,4,178,,2,1,30:55,0,20,1,,28,0,113,,,,5-13,1,8-55,291,2,5.6,4.0
401767237,2674,Valparaiso,Pioneer,away,30,18-27,,15,1-2,0,,0,19,0,0,149,4,,159,,2,1,30:26,,,,,33,2,122,,,,6-14,,9-60,281,0,5.9,3.7
401767237,2710,Western Illinois,Big South-OVC,home,51,14-23,,27,3-3,0,,,,2,0,116,5,,261,,,4,29:34,0,55,3,,41,3,246,,,,3-10,,5-31,507,2,11.3,6.0
401767248,2046,Austin Peay,UAC,home,56,18-23,,30,0-0,0,,0,23,0,0,15,1,8,271,,1,1,36:52,,,,,49,7,429,,,,10-12,,4-45,700,0,11.8,8.8
401767248,2413,Morehead State,Pioneer,away,7,19-31,,10,0-0,0,,,,1,,,,1,172,,,1,23:08,,,,,19,0,6,,,,3-13,,1-5,178,1,5.5,0.3
401767285,196,Northeastern State,Independent DII,away,21,23-51,,16,2-6,0,0,,,2,0,175,8,1,362,,,3,25:18,0,2,1,,16,0,17,,,,2-13,1,11-102,379,2,7.1,1.1
401767285,2453,North Alabama,UAC,home,49,14-22,,19,0-1,0,0,0,-4,0,0,45,2,13,199,,2,1,34:42,0,7,1,,50,5,303,,,,8-16,1,6-59,502,0,9.0,6.1
401767300,2193,East Tennessee State,Southern,away,31,14-22,,18,1-2,0,1,0,13,2,0,24,1,7,184,,3,3,23:14,,,,,40,1,105,,,,5-13,0,8-86,289,2,8.4,2.6
401767300,2698,West Georgia,UAC,home,35,18-34,,27,2-2,1,0,0,14,3,0,82,3,9,263,,2,3,36:46,0,-2,3,,45,1,194,,,,7-17,1,7-78,457,4,7.7,4.3
401767305,2110,Central Arkansas,UAC,home,10,12-21,,18,0-4,1,0,,,1,0,77,4,4,163,,,1,27:37,,,,,43,0,131,,,,4-13,2,6-49,294,2,7.8,3.0
401767305,2627,Tarleton State,UAC,away,56,10-16,,22,2-3,0,1,0,0,0,0,39,2,8,177,,1,3,32:23,0,43,2,,50,4,241,,,,8-14,0,4-34,418,0,11.1,4.8
401767318,107,Holy Cross,Patriot,home,7,14-29,,15,1-2,0,0,0,0,0,0,75,3,1,157,,1,0,28:51,0,4,1,,31,1,72,,,,6-15,1,3-43,229,0,5.4,2.3
401767318,227,Rhode Island,CAA,away,9,22-37,,19,1-2,0,0,,,1,0,16,2,9,271,,,0,31:03,0,6,1,,25,0,132,,,,4-12,2,11-92,403,1,7.3,5.3
401767322,2230,Fordham,Patriot,away,18,16-33,,15,1-2,1,1,0,8,2,0,87,5,4,163,,1,1,32:52,0,2,1,,44,1,124,,,,8-21,3,3-11,287,3,4.9,2.8
401767322,2619,Stony Brook,CAA,home,41,21-28,,20,0-1,1,1,1,67,1,0,33,2,11,260,,2,3,27:08,0,18,3,,38,1,181,,,,3-12,1,8-70,441,2,9.3,4.8
401767341,2075,Bowie State,CIAA,away,14,28-46,,20,0-3,1,0,,,0,0,75,3,2,176,,,1,29:59,0,5,4,,28,1,206,,,,5-16,1,12-102,382,1,3.8,7.4
401767341,2169,Delaware State,MEAC,home,36,18-35,,21,2-3,0,1,,,0,0,41,3,4,194,,,2,30:01,0,48,4,,41,2,278,,,,3-16,1,16-153,472,0,5.5,6.8
401767351,47,Howard,MEAC,home,38,20-33,,23,2-3,0,1,0,6,0,0,29,2,8,269,,1,2,31:55,0,25,5,,39,3,156,,,,3-12,0,9-92,425,0,8.2,4.0
401767351,60,Morehouse College,SIAC,away,10,10-30,,11,1-2,1,0,,,1,0,32,2,4,128,,,1,28:05,0,15,3,,31,0,54,,,,3-15,3,5-32,182,2,4.3,1.7
401767360,2011,Alabama State,SWAC,home,37,16-20,,17,0-1,0,0,,,0,0,39,3,13,277,,,4,23:04,0,1,1,,27,0,130,,,,3-9,1,8-57,407,0,13.9,4.8
401767360,2396,Miles College,SIAC,away,9,19-30,,19,0-1,0,,,,0,0,25,3,3,165,,,0,36:56,,,,,42,1,73,,,,7-16,,8-57,238,0,5.5,1.7
401767380,2029,Arkansas-Pine Bluff,SWAC,home,34,16-27,,33,3-3,0,,0,29,3,0,10,2,4,201,,1,1,32:59,0,42,5,,51,4,324,,,,6-12,,12-100,525,3,7.4,6.4
401767380,124179,Lincoln (CA),Independent DII,away,8,13-25,,12,1-3,0,0,0,39,1,0,84,5,,145,,3,0,27:01,1,42,2,,23,0,36,,,,1-10,2,13-69,181,1,5.8,1.6
401767388,2065,Bethune-Cookman,SWAC,away,41,23-38,,29,2-3,2,0,,,1,0,146,7,5,325,,,4,31:26,0,9,2,,34,2,182,,,,3-10,2,7-69,507,3,8.6,5.4
401767388,2569,South Carolina State,MEAC,home,55,22-37,,28,0-0,0,1,0,0,0,0,76,4,13,335,,1,1,28:34,0,15,2,,37,5,226,,,,9-13,0,5-50,561,0,9.1,6.1
401767395,2310,Kentucky State,SIAC,away,31,20-30,,18,1-1,1,1,,,0,0,12,1,7,221,,,2,32:55,0,0,1,,34,2,136,,,,7-15,1,9-50,357,1,7.4,4.0
401767395,2755,Grambling,SWAC,home,37,13-27,,23,1-1,1,1,,,0,0,71,3,7,228,,,2,27:05,0,46,4,,36,2,230,,,,7-13,1,8-76,458,1,8.4,6.4
401767411,2220,Fayetteville State,CIAA,away,19,10-17,,10,0-0,1,1,0,0,1,0,53,5,7,84,,1,1,29:07,0,24,1,,36,1,150,,,,6-14,1,11-86,234,2,4.9,4.2
401767411,2428,North Carolina Central,MEAC,home,49,24-37,,24,1-1,1,1,1,28,1,0,58,4,11,398,,1,3,30:53,0,10,2,,31,2,101,,,,9-14,1,7-68,499,2,10.8,3.3
401767421,2296,Jackson State,SWAC,home,30,15-22,,25,1-1,0,0,,,1,0,37,2,4,259,,,1,36:38,0,4,2,,50,3,252,,,,8-13,2,10-113,511,1,11.8,5.0
401767421,2657,Tuskegee,SIAC,away,0,11-20,,7,0-0,0,,0,0,0,0,38,3,0,85,,1,0,23:22,0,3,1,,20,0,24,,,,2-11,,7-36,109,0,4.3,1.2
401767426,2400,Mississippi Valley State,SWAC,away,3,11-16,,9,0-1,1,0,,,1,0,64,4,3,61,,,0,30:50,0,-10,1,,38,0,103,,,,2-12,2,7-55,164,2,3.8,2.7
