player_id,player_name,team,conference,week,comp,att,yds,td,int,qbr,completion_pct
-5989, Team,Florida,SEC,3,0,1,0,0,0,,0.0
5084180,Diego Pavia,Vanderbilt,SEC,3,18,33,270,2,0,43.3,0.5454545454545454
4432612,Christian Veilleux,Georgia State,Sun Belt,3,26,41,269,3,1,84.4,0.6341463414634146
4426499,Hank Bachmeier,Wake Forest,ACC,3,22,39,239,0,0,46.5,0.5641025641025641
4567031,Michael Kern,Wake Forest,ACC,3,2,3,26,0,1,8.6,0.6666666666666666
4689114,Jaxson Dart,Ole Miss,SEC,3,26,34,377,2,1,90.7,0.7647058823529411
5123665,Trey Owens,Texas,SEC,3,2,4,19,0,0,39.0,0.5
4870906,Arch Manning,Texas,SEC,3,9,12,223,4,0,99.9,0.75
4889929,Quinn Ewers,Texas,SEC,3,14,16,185,2,1,85.8,0.875
4683012,Eddie Lee Marburger,UTSA,American Athletic,3,0,1,0,0,1,0.0,0.0
4775136,Owen McCown,UTSA,American Athletic,3,21,29,132,0,0,59.3,0.7241379310344828
4746127,Zach Pyron,Georgia Tech,ACC,3,3,5,58,1,0,67.7,0.6
4428993,Haynes King,Georgia Tech,ACC,3,17,22,275,3,0,71.2,0.7727272727272727
5132812,Aaron Philo,Georgia Tech,ACC,3,3,5,49,0,0,88.9,0.6
5091564,Aidan Leffler,Ball State,Mid-American,3,1,4,1,0,0,2.6,0.25
5091890,Kadin Semonza,Ball State,Mid-American,3,16,26,111,0,1,16.1,0.6153846153846154
4431416,Kiael Kelly,Ball State,Mid-American,3,1,2,-3,0,0,2.0,0.5
5075800,Emory Williams,Miami,ACC,3,11,12,161,1,0,87.0,0.9166666666666666
4688380,Cameron Ward,Miami,ACC,3,19,28,346,5,0,93.8,0.6785714285714286
4429847,Garrett Greene,West Virginia,Big 12,3,16,30,210,2,2,80.7,0.5333333333333333
4870819,Eli Holstein,Pittsburgh,ACC,3,21,30,301,3,0,59.4,0.7
5044387,Anthony Colandrea,Virginia,ACC,3,21,37,247,0,2,28.3,0.5675675675675675
4592532,Billy Edwards,Maryland,Big Ten,3,28,43,263,2,0,58.3,0.6511627906976745
4773919,Thomas Castellanos,Boston College,ACC,3,16,28,249,3,2,77.3,0.5714285714285714
4429435,Brady Cook,Missouri,SEC,3,21,30,264,1,0,89.3,0.7
4685497,Maalik Murphy,Duke,ACC,3,28,43,267,3,1,45.6,0.6511627906976745
-5995, Team,Florida State,ACC,3,0,1,0,0,0,,0.0
4429020,D.J. Uiagalelei,Florida State,ACC,3,16,30,201,0,1,33.6,0.5333333333333333
4899470,Ja'Koby Banks,Memphis,American Athletic,3,0,1,0,0,0,6.7,0.0
4606194,Seth Henigan,Memphis,American Athletic,3,25,38,272,2,1,71.1,0.6578947368421053
4678010,Kyron Drones,Virginia Tech,ACC,3,15,26,176,1,1,78.6,0.5769230769230769
