player_id,player_name,team,conference,opponent,comp,att,yds,avg,td,int,qbr,week,completion_pct
4429191,Deuce Hogan,Nicholls,Southland,Troy,21,27,184,6.8,1,1,,1,0.7777777777777778
5086597,DJ Ralph,Chadron State,Rocky Mountain,Northern Colorado,20,33,228,6.9,0,1,,1,0.6060606060606061
4565180,Peter Costelli,Northern Colorado,Big Sky,Chadron State,6,12,92,7.7,1,0,,1,0.5
4690158,Noah Kim,Eastern Michigan,Mid-American,Texas State,23,34,248,7.3,1,0,51.9,1,0.6764705882352942
5148803,Brad Jackson,Texas State,Sun Belt,Eastern Michigan,18,26,214,8.2,4,0,66.4,1,0.6923076923076923
4870928,Malachi Nelson,UTEP,Conference USA,Utah State,22,34,178,5.2,1,1,36.8,1,0.6470588235294118
4695600,Bryson Barnes,Utah State,Mountain West,UTEP,19,28,233,8.3,1,0,45.8,1,0.6785714285714286
4880758,Chris Irvin,Western Illinois,Big South-OVC,Illinois,14,29,134,4.6,0,0,,1,0.4827586206896552
4597679,Luke Altmyer,Illinois,Big Ten,Western Illinois,17,21,217,10.3,3,0,89.7,1,0.8095238095238095
5151948,Joey Aguilar,Tennessee,SEC,Illinois,14,18,121,6.7,0,0,64.4,1,0.7777777777777778
4597679,Luke Altmyer,Illinois,Big Ten,Tennessee,20,33,196,5.9,1,0,69.9,1,0.6060606060606061
5225940,Chase Spellman,Drake,Pioneer,Upper Iowa,14,16,233,14.6,2,1,,1,0.875
5222060,Darryl Overstreet Jr.,Upper Iowa,Great Lakes,Drake,15,26,174,6.7,1,1,,1,0.5769230769230769
4875855,Ralph Rucker,Bucknell,Patriot,Air Force,10,18,126,7.0,1,1,,1,0.5555555555555556
5147067,Chris Dietrich,Bucknell,Patriot,Air Force,6,6,43,7.2,0,0,,1,1.0
5223108,Josh Johnson,Air Force,Mountain West,Bucknell,4,7,112,16.0,2,0,80.1,1,0.5714285714285714
4431465,Behren Morton,Texas Tech,Big 12,Oregon,18,32,137,4.3,0,2,18.0,1,0.5625
4870921,Dante Moore,Oregon,Big Ten,Texas Tech,26,33,234,7.1,0,1,62.3,1,0.7878787878787878
4607891,Ryan Stubblefield,South Carolina State,MEAC,Prairie View A&M,15,29,234,8.1,2,1,,1,0.5172413793103449
4877811,Billy Atkins,South Carolina State,MEAC,Prairie View A&M,7,9,45,5.0,0,0,,1,0.7777777777777778
5227681,Cameron Peters,Prairie View A&M,SWAC,South Carolina State,24,36,412,11.4,4,0,,1,0.6666666666666666
5232131,KJ Cooper,Texas Southern,SWAC,Prairie View A&M,11,16,132,8.3,1,0,,1,0.6875
5227681,Cameron Peters,Prairie View A&M,SWAC,Texas Southern,22,38,295,7.8,1,1,,1,0.5789473684210527
5044387,Anthony Colandrea,UNLV,Mountain West,Sam Houston,19,23,249,10.8,2,1,92.1,1,0.8260869565217391
5079533,Mabrey Mettauer,Sam Houston,Conference USA,UNLV,8,13,86,6.6,1,1,6.9,1,0.6153846153846154
5220424,Hunter Watson,Sam Houston,Conference USA,UNLV,11,22,101,4.6,0,0,47.7,1,0.5
4836476,Davin Wydner,West Georgia,UAC,Samford,18,34,209,6.1,0,2,,1,0.5294117647058824
5212705,Brady Stober,Samford,Southern,West Georgia,10,15,93,6.2,0,0,,1,0.6666666666666666
4877380,Quincy Crittendon,Samford,Southern,West Georgia,22,29,154,5.3,0,0,,1,0.7586206896551724
5301990,Jayden Whitaker,Wofford,Southern,South Carolina State,6,21,56,2.7,0,0,,1,0.2857142857142857
4877811,Billy Atkins,South Carolina State,MEAC,Wofford,17,33,175,5.3,0,0,,1,0.5151515151515151
4607891,Ryan Stubblefield,South Carolina State,MEAC,Wofford,10,17,124,7.3,1,0,,1,0.5882352941176471
5122054,Aidan Armenta,UL Monroe,Sun Belt,Saint Francis,12,23,95,4.1,1,1,9.5,1,0.5217391304347826
5088334,Nick Whitfield Jr.,Saint Francis,NEC,UL Monroe,9,16,36,2.3,0,1,,1,0.5625
5126468,Will Hammond,Texas Tech,Big 12,Arkansas-Pine Bluff,7,9,92,10.2,1,0,98.0,1,0.7777777777777778
4431465,Behren Morton,Texas Tech,Big 12,Arkansas-Pine Bluff,16,20,201,10.1,4,0,92.3,1,0.8
5303362,Christian Peters,Arkansas-Pine Bluff,SWAC,Texas Tech,17,33,122,3.7,1,1,,1,0.5151515151515151
4569535,Jacob Clark,Missouri State,Conference USA,Arkansas State,25,35,349,10.0,4,0,42.6,1,0.7142857142857143
5080403,Jaylen Raynor,Arkansas State,Sun Belt,Missouri State,17,31,288,9.3,3,0,73.1,1,0.5483870967741935
5085754,Matthew Schecklman,Northern Iowa,MVFC,Butler,15,25,214,8.6,4,0,,1,0.6
5087031,Reagan Andrew,Butler,Pioneer,Northern Iowa,22,36,189,5.3,1,2,,1,0.6111111111111112
5152778,Gabe Downing,Portland State,Big Sky,Tarleton State,10,17,91,5.4,0,2,,1,0.5882352941176471
5075571,John-Keawe Sagapolutele,Portland State,Big Sky,Tarleton State,6,14,57,4.1,0,1,,1,0.42857142857142855
4697625,Victor Gabalis,Tarleton State,UAC,Portland State,14,24,152,6.3,2,0,,1,0.5833333333333334
4596472,Jalon Daniels,Kansas,Big 12,Wagner,18,25,280,11.2,4,1,80.7,1,0.72
5151060,Cole Ballard,Kansas,Big 12,Wagner,2,6,38,6.3,0,0,30.3,1,0.3333333333333333
5227302,Jack Stevens,Wagner,NEC,Kansas,13,20,90,4.5,1,0,,1,0.65
5081504,Blake Horvath,Navy,American Athletic,Cincinnati,9,15,108,7.2,2,0,,1,0.6
4590294,Brady Lichtenberg,Cincinnati,Big 12,Navy,10,15,78,5.2,1,1,,1,0.6666666666666666
5089327,Samaj Jones,Cincinnati,Big 12,Navy,2,5,19,3.8,0,0,,1,0.4
4876140,Kekoa Visperas,Tennessee Tech,Big South-OVC,Cumberland (TN),17,26,250,9.6,3,0,,1,0.6538461538461539
5304207,Zach Holtzclaw,Cumberland (TN),,Tennessee Tech,6,15,34,2.3,0,1,,1,0.4
4775136,Owen McCown,UTSA,American Athletic,Florida International,18,28,295,10.5,3,0,54.0,1,0.6428571428571429
5085337,Keyone Jenkins,Florida International,Conference USA,UTSA,7,14,49,3.5,0,1,7.8,1,0.5
4879058,Joe Pesansky,Florida International,Conference USA,UTSA,11,31,102,3.3,2,1,20.1,1,0.3548387096774194
5156292,Czavian Teasett,Grambling,SWAC,Langston,20,25,203,8.1,3,0,,1,0.8
5085259,Ashton Frye,Grambling,SWAC,Langston,6,8,44,5.5,1,0,,1,0.75
5306518,Kaid Barrett,Langston,,Grambling,6,17,46,2.7,0,1,,1,0.35294117647058826
5306523,Aden Hooper,Langston,,Grambling,8,15,83,5.5,1,0,,1,0.5333333333333333
4685440,Kyle Lowe,SE Louisiana,Southland,Louisiana Tech,4,9,23,2.6,0,1,,1,0.4444444444444444
4695784,Carson Camp,SE Louisiana,Southland,Louisiana Tech,11,22,122,5.5,0,1,,1,0.5
5296376,Trey Kukuk,Louisiana Tech,Conference USA,SE Louisiana,14,19,130,6.8,1,0,23.2,1,0.7368421052631579
4685334,A.J. Duffy,New Haven,NEC,Marist,31,55,377,6.9,2,1,,1,0.5636363636363636
5088964,Sonny Mannino,Marist,Pioneer,New Haven,11,20,75,3.8,1,0,,1,0.55
5157481,Collin Hurst,Presbyterian,Pioneer,Mercer,25,38,303,8.0,1,1,,1,0.6578947368421053
5300315,DJ Smith,Mercer,Southern,Presbyterian,22,36,154,4.3,1,1,,1,0.6111111111111112
5109518,Beau Brungard,Youngstown State,MVFC,Mercyhurst,14,21,114,5.4,0,0,,1,0.6666666666666666
5227565,Adam Urena,Mercyhurst,NEC,Youngstown State,32,48,311,6.5,2,2,,1,0.6666666666666666
5156293,Jalen Woods,Southern,SWAC,North Carolina Central,4,5,18,3.6,0,0,,1,0.8
4917305,Cam'Ron McCoy,Southern,SWAC,North Carolina Central,9,14,70,5.0,0,0,,1,0.6428571428571429
4696880,Walker Harris,North Carolina Central,MEAC,Southern,22,27,186,6.9,1,0,,1,0.8148148148148148
5231101,Jonathan Palmer,Tennessee State,Big South-OVC,North Carolina A&T,11,21,123,5.9,1,1,,1,0.5238095238095238
5150663,Champ Long,North Carolina A&T,CAA,Tennessee State,5,9,41,4.6,0,0,,1,0.5555555555555556
5226768,Braxton Thomas,North Carolina A&T,CAA,Tennessee State,11,13,169,13.0,1,0,,1,0.8461538461538461
4879250,Cole Payton,North Dakota State,MVFC,The Citadel,11,17,192,11.3,1,0,,1,0.6470588235294118
5087156,Nathan Hayes,North Dakota State,MVFC,The Citadel,5,5,71,14.2,1,0,,1,1.0
5230099,Will Madonna,East Texas A&M,Southland,SMU,6,13,53,4.1,0,1,,1,0.46153846153846156
5093929,Eric Rodriguez,East Texas A&M,Southland,SMU,14,30,191,6.4,0,1,,1,0.4666666666666667
5084084,Kevin Jennings,SMU,ACC,East Texas A&M,22,30,260,8.7,2,1,26.1,1,0.7333333333333333
4686848,Andy Peters,St. Thomas (MN),Pioneer,Lindenwood,11,18,172,9.6,2,0,,1,0.6111111111111112
5081856,Nate Glantz,Lindenwood,Big South-OVC,St. Thomas (MN),18,29,318,11.0,1,0,,1,0.6206896551724138
4714771,Drew Allar,Penn State,Big Ten,Florida International,19,33,200,6.1,2,0,57.2,2,0.5757575757575758
5085337,Keyone Jenkins,Florida International,Conference USA,Penn State,15,28,127,4.5,0,1,27.6,2,0.5357142857142857
4879058,Joe Pesansky,Florida International,Conference USA,Penn State,3,5,22,4.4,0,0,70.0,2,0.6
4870819,Eli Holstein,Pittsburgh,ACC,Central Michigan,21,28,304,10.9,4,1,89.9,2,0.75
4683291,Joey Labas,Central Michigan,Mid-American,Pittsburgh,11,14,89,6.4,1,0,57.4,2,0.7857142857142857
5149056,Jadyn Glasser,Central Michigan,Mid-American,Pittsburgh,7,9,78,8.7,0,0,80.4,2,0.7777777777777778
5079533,Mabrey Mettauer,Sam Houston,Conference USA,Hawai'i,12,18,91,5.1,0,1,19.0,2,0.6666666666666666
5148427,Landyn Locke,Sam Houston,Conference USA,Hawai'i,6,10,68,6.8,1,0,73.9,2,0.6
5295238,Luke Weaver,Hawai'i,Mountain West,Sam Houston,27,43,294,6.8,3,1,51.9,2,0.627906976744186
4697625,Victor Gabalis,Tarleton State,UAC,Mississippi Valley State,20,27,295,10.9,5,0,,2,0.7407407407407407
5233879,Josh Brown,Mississippi Valley State,SWAC,Tarleton State,10,19,113,5.9,0,1,,2,0.5263157894736842
5220782,Brandon Nunez,Mississippi Valley State,SWAC,Tarleton State,4,10,81,8.1,0,2,,2,0.4
5231101,Jonathan Palmer,Tennessee State,Big South-OVC,North Dakota State,5,13,38,2.9,0,0,,2,0.38461538461538464
4879250,Cole Payton,North Dakota State,MVFC,Tennessee State,13,16,166,10.4,1,0,,2,0.8125
5087156,Nathan Hayes,North Dakota State,MVFC,Tennessee State,2,6,72,12.0,1,1,,2,0.3333333333333333
5083490,Ayden Pereira,Merrimack,FCS Independents,Saint Anselm,20,27,239,8.9,1,0,,2,0.7407407407407407
5231608,Ronan Noke,Saint Anselm,Northeast 10,Merrimack,7,11,86,7.8,0,1,,2,0.6363636363636364
5231607,Drew Forkner,Saint Anselm,Northeast 10,Merrimack,7,23,55,2.4,1,0,,2,0.30434782608695654
4568411,Cornelious Brown,Alabama A&M,SWAC,Alcorn State,25,34,260,7.6,3,0,,2,0.7352941176470589
4878822,Jaylon Tolbert,Alcorn State,SWAC,Alabama A&M,23,33,168,5.1,1,0,,2,0.696969696969697
